person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,loan_to_income_ratio,income_band,age_group,employment_stability,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,default_probability,credit_risk_score,risk_tier
25,216000,MORTGAGE,2.0,EDUCATION,D,25000,16.07,0,0.1157,N,3,0.0186,0.1157,100k+,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.2598091226833572,744,Low
26,216000,MORTGAGE,10.0,EDUCATION,C,20000,14.22,0,0.0926,Y,2,0.0132,0.0926,100k+,26-35,Stable(7y+),New(<=2y),1,0,0,0,0.053637663742204196,868,Very Low
23,215000,MORTGAGE,7.0,MEDICAL,C,35000,14.79,0,0.1628,Y,3,0.0241,0.1628,100k+,18-25,Established(3-7y),Building(2-5y),1,0,0,0,0.03905954303686109,877,Very Low
26,215000,MORTGAGE,11.0,EDUCATION,A,12000,7.88,0,0.0558,N,2,0.0044,0.0558,100k+,26-35,Stable(7y+),New(<=2y),0,0,0,0,0.02375350558240849,886,Very Low
23,52000,RENT,1.0,PERSONAL,C,25000,13.22,1,0.4808,N,2,0.0636,0.4808,50-75k,18-25,Unstable(<1y),New(<=2y),0,1,0,1,0.8841698043076683,369,Very High
26,46000,RENT,2.0,DEBTCONSOLIDATION,D,25000,11.86,1,0.5435,N,4,0.0645,0.5435,25-50k,26-35,Early(1-3y),Building(2-5y),0,1,0,1,0.9943529445770782,303,Very High
22,53000,RENT,5.0,EDUCATION,C,25000,13.43,1,0.4717,Y,4,0.0633,0.4717,50-75k,18-25,Established(3-7y),Building(2-5y),1,1,0,1,0.8421850999216964,395,Very High
26,47000,RENT,0.0,HOMEIMPROVEMENT,D,25000,15.28,1,0.5319,Y,2,0.0813,0.5319,25-50k,26-35,Unstable(<1y),New(<=2y),1,1,0,1,0.9937616824019466,304,Very High
23,47000,RENT,1.0,VENTURE,E,25000,17.93,1,0.5319,N,2,0.0954,0.5319,25-50k,18-25,Unstable(<1y),New(<=2y),0,1,0,1,0.9807953300639751,312,Very High
23,13200,MORTGAGE,2.0,EDUCATION,B,1400,9.25,0,0.1061,N,4,0.0098,0.1061,<25k,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.15893157210038625,805,Very Low
21,13200,OWN,0.0,VENTURE,C,4500,12.98,1,0.3409,N,4,0.0443,0.3409,<25k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.37537579920251973,675,Moderate
22,210000,MORTGAGE,6.0,VENTURE,B,16000,10.62,0,0.0762,N,4,0.0081,0.0762,100k+,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.024350198887757208,885,Very Low
26,210000,OWN,10.0,PERSONAL,B,22000,11.83,0,0.1048,N,4,0.0124,0.1048,100k+,26-35,Stable(7y+),Building(2-5y),0,0,0,0,0.006968645779016948,896,Very Low
26,48000,RENT,5.0,VENTURE,F,25000,18.43,1,0.5208,N,2,0.096,0.5208,25-50k,26-35,Established(3-7y),New(<=2y),0,1,0,1,0.9838428096945724,310,Very High
22,54996,RENT,6.0,EDUCATION,B,25000,10.99,1,0.4546,N,4,0.05,0.4546,50-75k,18-25,Established(3-7y),Building(2-5y),0,1,0,1,0.8014696310789072,419,Very High
24,55000,RENT,4.0,HOMEIMPROVEMENT,D,25000,15.31,1,0.4545,Y,4,0.0696,0.4545,50-75k,18-25,Established(3-7y),Building(2-5y),1,1,0,1,0.9854158380285345,309,Very High
23,55000,RENT,4.0,EDUCATION,B,25000,11.36,1,0.4545,N,3,0.0516,0.4545,50-75k,18-25,Established(3-7y),Building(2-5y),0,1,0,1,0.7997957335901994,420,Very High
23,55000,RENT,4.0,EDUCATION,D,25000,15.65,1,0.4545,Y,3,0.0711,0.4545,50-75k,18-25,Established(3-7y),Building(2-5y),1,1,0,1,0.9627455026444702,322,Very High
24,55164,RENT,8.0,PERSONAL,C,25000,13.22,1,0.4532,Y,4,0.0599,0.4532,50-75k,18-25,Stable(7y+),Building(2-5y),1,1,0,1,0.8427269702549294,394,Very High
26,56000,RENT,4.0,DEBTCONSOLIDATION,C,25000,12.87,1,0.4464,N,2,0.0575,0.4464,50-75k,26-35,Established(3-7y),New(<=2y),0,1,0,1,0.8882689265207194,367,Very High
24,203500,OWN,8.0,MEDICAL,C,20000,13.04,0,0.0983,N,3,0.0128,0.0983,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.014327019606221052,891,Very Low
23,190000,MORTGAGE,5.0,EDUCATION,F,22000,17.58,1,0.1158,Y,3,0.0204,0.1158,100k+,18-25,Established(3-7y),Building(2-5y),1,0,0,0,0.5227761054140321,586,Moderate
23,13920,OWN,2.0,PERSONAL,E,7750,17.04,1,0.5568,N,4,0.0949,0.5568,<25k,18-25,Early(1-3y),Building(2-5y),0,1,1,0,0.9905358002719827,306,Very High
24,60000,RENT,0.0,PERSONAL,B,25000,10.99,1,0.4167,N,3,0.0458,0.4167,50-75k,18-25,Unstable(<1y),Building(2-5y),0,1,0,1,0.7513959132546344,449,Very High
24,60000,RENT,2.0,PERSONAL,B,25000,11.11,1,0.4167,N,3,0.0463,0.4167,50-75k,18-25,Early(1-3y),Building(2-5y),0,1,0,1,0.7519445089404112,449,Very High
26,54000,RENT,7.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.463,Y,2,0.0687,0.463,50-75k,26-35,Established(3-7y),New(<=2y),1,1,0,1,0.9827743113152341,310,Very High
23,14000,OWN,2.0,DEBTCONSOLIDATION,D,4000,15.31,1,0.2857,N,3,0.0437,0.2857,<25k,18-25,Early(1-3y),Building(2-5y),0,0,1,0,0.8945822526826155,363,Very High
24,200000,RENT,8.0,MEDICAL,B,12000,12.69,0,0.06,N,2,0.0076,0.06,100k+,18-25,Stable(7y+),New(<=2y),0,0,0,1,0.1647956687222431,801,Very Low
24,200000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,12000,13.49,0,0.06,N,2,0.0081,0.06,100k+,18-25,Stable(7y+),New(<=2y),0,0,0,0,0.18342975745149737,790,Very Low
21,200000,MORTGAGE,5.0,EDUCATION,C,16000,14.65,0,0.08,N,4,0.0117,0.08,100k+,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.07780032933282462,853,Very Low
25,54000,RENT,3.0,HOMEIMPROVEMENT,E,25000,16.82,1,0.463,N,4,0.0779,0.463,50-75k,18-25,Early(1-3y),Building(2-5y),0,1,0,1,0.9900834317220739,306,Very High
23,60000,RENT,3.0,PERSONAL,C,25000,12.73,1,0.4167,N,3,0.053,0.4167,50-75k,18-25,Early(1-3y),Building(2-5y),0,1,0,1,0.7786028530172349,433,Very High
23,60000,RENT,7.0,PERSONAL,B,25000,10.25,1,0.4167,N,4,0.0427,0.4167,50-75k,18-25,Established(3-7y),Building(2-5y),0,1,0,1,0.7540455895516078,448,Very High
21,60000,RENT,6.0,EDUCATION,B,25000,10.99,1,0.4167,N,4,0.0458,0.4167,50-75k,18-25,Established(3-7y),Building(2-5y),0,1,0,1,0.7101365792621633,474,Very High
25,61959,RENT,9.0,MEDICAL,C,25000,12.73,1,0.4035,N,2,0.0514,0.4035,50-75k,18-25,Stable(7y+),New(<=2y),0,1,0,1,0.7942499335118045,423,Very High
22,56400,RENT,2.0,HOMEIMPROVEMENT,D,25000,14.96,1,0.4433,Y,3,0.0663,0.4433,50-75k,18-25,Early(1-3y),Building(2-5y),1,1,0,1,0.9836332863272541,310,Very High
23,200000,MORTGAGE,7.0,EDUCATION,A,28000,7.49,0,0.14,N,2,0.0105,0.14,100k+,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.012604464238848732,892,Very Low
21,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,25000,13.99,0,0.125,N,2,0.0175,0.125,100k+,18-25,Early(1-3y),New(<=2y),0,0,0,0,0.08349254125789679,850,Very Low
24,200000,MORTGAGE,3.0,VENTURE,A,24000,7.49,0,0.12,N,4,0.009,0.12,100k+,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.010109676858797184,894,Very Low
26,200000,MORTGAGE,4.0,EDUCATION,C,15000,14.79,0,0.075,N,3,0.0111,0.075,100k+,26-35,Established(3-7y),Building(2-5y),0,0,0,0,0.08255875088054036,850,Very Low
25,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15500,11.99,0,0.0775,N,2,0.0093,0.0775,100k+,18-25,Early(1-3y),New(<=2y),0,0,0,0,0.08650737919654473,848,Very Low
24,200000,RENT,8.0,EDUCATION,A,10000,8.49,0,0.05,N,4,0.0042,0.05,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,1,0.05463937140887503,867,Very Low
24,66000,RENT,3.0,EDUCATION,B,25000,9.91,1,0.3788,N,2,0.0375,0.3788,50-75k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.5539614928009565,568,High
22,66000,RENT,6.0,EDUCATION,C,25000,13.06,1,0.3788,Y,3,0.0495,0.3788,50-75k,18-25,Established(3-7y),Building(2-5y),1,0,0,1,0.5975244274278491,541,High
22,200000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9000,6.17,0,0.045,N,4,0.0028,0.045,100k+,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.04023268955268313,876,Very Low
25,200000,RENT,5.0,EDUCATION,D,18000,16.32,0,0.09,N,3,0.0147,0.09,100k+,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.5319909172964624,581,Moderate
25,200000,MORTGAGE,2.0,VENTURE,B,12000,10.38,0,0.06,N,2,0.0062,0.06,100k+,18-25,Early(1-3y),New(<=2y),0,0,0,0,0.028843143221669733,883,Very Low
25,200000,MORTGAGE,9.0,PERSONAL,C,23050,14.35,0,0.1152,N,3,0.0165,0.1152,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.06341015080481191,862,Very Low
24,200000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.1,N,3,0.011,0.1,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.06152067165698652,863,Very Low
24,60000,RENT,2.0,DEBTCONSOLIDATION,E,25000,16.82,1,0.4167,Y,2,0.0701,0.4167,50-75k,18-25,Early(1-3y),New(<=2y),1,1,0,1,0.9785480713144384,313,Very High
21,14400,OWN,0.0,HOMEIMPROVEMENT,B,3000,10.99,1,0.2083,N,4,0.0229,0.2083,<25k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.26893909948641315,739,Low
26,66996,RENT,10.0,PERSONAL,D,25000,15.21,1,0.3732,Y,2,0.0568,0.3732,50-75k,26-35,Stable(7y+),New(<=2y),1,0,0,1,0.9188197594164936,349,Very High
23,67000,RENT,3.0,EDUCATION,A,25000,7.9,1,0.3731,N,4,0.0295,0.3731,50-75k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.4991845647337255,600,Moderate
24,67000,RENT,2.0,VENTURE,B,25000,10.99,1,0.3731,N,3,0.041,0.3731,50-75k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.4468159856170424,632,Moderate
24,68000,RENT,5.0,PERSONAL,D,25000,14.09,1,0.3676,Y,3,0.0518,0.3676,50-75k,18-25,Established(3-7y),Building(2-5y),1,0,0,1,0.9118636615432372,353,Very High
25,69000,RENT,9.0,PERSONAL,D,25000,17.49,1,0.3623,N,2,0.0634,0.3623,50-75k,18-25,Stable(7y+),New(<=2y),0,0,0,1,0.9162667508608766,350,Very High
25,200000,MORTGAGE,0.0,EDUCATION,B,12000,11.48,0,0.06,N,3,0.0069,0.06,100k+,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.04930430211688083,870,Very Low
26,188000,MORTGAGE,10.0,VENTURE,E,20000,17.74,1,0.1064,N,2,0.0189,0.1064,100k+,26-35,Stable(7y+),New(<=2y),0,0,0,0,0.399181333926561,660,Moderate
26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.015,N,3,0.0021,0.015,100k+,26-35,Established(3-7y),Building(2-5y),0,0,0,0,0.15846622456172177,805,Very Low
25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.3572,N,3,0.0543,0.3572,50-75k,18-25,Stable(7y+),Building(2-5y),0,0,0,1,0.8862516347194358,368,Very High
22,14400,OWN,2.0,MEDICAL,B,4000,10.99,1,0.2778,N,3,0.0305,0.2778,<25k,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.34197160976702556,695,Low
24,70000,RENT,3.0,EDUCATION,B,25000,11.86,1,0.3571,N,4,0.0424,0.3571,50-75k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.49249308590852564,605,Moderate
24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.4167,N,3,0.0312,0.4167,<25k,18-25,Established(3-7y),Building(2-5y),0,1,0,0,0.6841649142729411,490,High
24,56100,RENT,7.0,MEDICAL,D,25000,16.49,1,0.4456,N,4,0.0735,0.4456,50-75k,18-25,Established(3-7y),Building(2-5y),0,1,0,1,0.974729095703419,315,Very High
25,66000,RENT,9.0,VENTURE,D,25000,15.33,1,0.3788,Y,2,0.0581,0.3788,50-75k,18-25,Stable(7y+),New(<=2y),1,0,0,1,0.8692995059632521,378,Very High
26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.3788,N,4,0.0439,0.3788,50-75k,26-35,Early(1-3y),Building(2-5y),0,0,0,1,0.7681220067299601,439,Very High
25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.3733,N,2,0.0216,0.3733,<25k,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.444980131116287,633,Moderate
25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.3443,N,2,0.0451,0.3443,50-75k,18-25,Stable(7y+),New(<=2y),0,0,0,1,0.6193796885597904,528,High
23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.3378,N,3,0.035,0.3378,50-75k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.5385122969388224,577,High
25,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.36,1,0.3333,N,2,0.0345,0.3333,50-75k,18-25,Stable(7y+),New(<=2y),0,0,0,1,0.574707472166903,555,High
24,192000,RENT,0.0,MEDICAL,C,22000,13.48,0,0.1146,Y,2,0.0154,0.1146,100k+,18-25,Unstable(<1y),New(<=2y),1,0,0,1,0.13356959211422356,820,Very Low
25,191000,MORTGAGE,1.0,MEDICAL,B,10000,12.53,0,0.0524,N,4,0.0066,0.0524,100k+,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.10254659855850398,838,Very Low
26,190300,MORTGAGE,5.0,PERSONAL,A,15000,7.49,0,0.0788,N,3,0.0059,0.0788,100k+,26-35,Established(3-7y),Building(2-5y),0,0,0,0,0.026869775858876246,884,Very Low
22,190000,MORTGAGE,3.0,VENTURE,C,10000,13.48,0,0.0526,N,3,0.0071,0.0526,100k+,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.06298624349222526,862,Very Low
24,75000,RENT,4.0,EDUCATION,B,25000,10.25,1,0.3333,N,4,0.0342,0.3333,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.4020551254781629,659,Moderate
22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.3521,Y,4,0.0562,0.3521,50-75k,18-25,Unstable(<1y),Building(2-5y),1,0,0,1,0.8790828644036711,373,Very High
26,190000,MORTGAGE,3.0,VENTURE,B,20000,12.18,0,0.1053,N,4,0.0128,0.1053,100k+,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.02788416326234858,883,Very Low
23,189996,OWN,0.0,PERSONAL,B,24000,11.83,0,0.1263,N,3,0.0149,0.1263,100k+,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.007130163357835516,896,Very Low
23,78000,RENT,7.0,DEBTCONSOLIDATION,C,25000,13.48,1,0.3205,Y,2,0.0432,0.3205,75-100k,18-25,Established(3-7y),New(<=2y),1,0,0,1,0.5961991078459313,542,High
23,78000,RENT,1.0,VENTURE,B,25000,10.62,1,0.3205,N,3,0.034,0.3205,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.2844106400667851,729,Low
23,78504,RENT,7.0,VENTURE,B,25000,10.74,1,0.3185,N,3,0.0342,0.3185,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.2816774065941641,731,Low
25,186000,OWN,9.0,VENTURE,B,10000,10.25,0,0.0538,N,4,0.0055,0.0538,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.005778245953256803,897,Very Low
24,185000,MORTGAGE,4.0,EDUCATION,B,35000,12.42,0,0.1892,N,2,0.0235,0.1892,100k+,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.0219390483495757,887,Very Low
25,185000,RENT,6.0,VENTURE,C,15000,15.27,0,0.0811,N,2,0.0124,0.0811,100k+,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.11765268540411294,829,Very Low
24,62050,RENT,8.0,MEDICAL,D,25000,15.33,1,0.4029,Y,2,0.0618,0.4029,50-75k,18-25,Stable(7y+),New(<=2y),1,1,0,1,0.9595325732698815,324,Very High
23,79416,RENT,7.0,VENTURE,D,25000,15.21,1,0.3148,Y,2,0.0479,0.3148,75-100k,18-25,Established(3-7y),New(<=2y),1,0,0,1,0.7653014907138191,441,Very High
21,14400,OWN,4.0,VENTURE,C,6250,14.72,1,0.434,N,2,0.0639,0.434,<25k,18-25,Established(3-7y),New(<=2y),0,1,0,0,0.6435028740667224,514,High
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.3139,Y,2,0.0493,0.3139,75-100k,18-25,Stable(7y+),New(<=2y),1,0,0,1,0.8573065122378509,386,Very High
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.3139,N,4,0.0419,0.3139,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.40942747778345917,654,Moderate
21,14400,MORTGAGE,0.0,MEDICAL,C,1500,13.48,0,0.1042,N,4,0.014,0.1042,<25k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.39415358539429524,664,Moderate
24,80000,RENT,6.0,EDUCATION,A,25000,6.62,1,0.3125,N,2,0.0207,0.3125,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.2775446362627884,733,Low
26,80000,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.3125,N,4,0.0425,0.3125,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.5791663508821117,553,High
22,185000,RENT,4.0,MEDICAL,B,25000,11.36,0,0.1351,N,2,0.0154,0.1351,100k+,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.08539549319594016,849,Very Low
26,185000,OWN,10.0,PERSONAL,A,5000,7.68,0,0.027,N,2,0.0021,0.027,100k+,26-35,Stable(7y+),New(<=2y),0,0,0,0,0.007120644000616355,896,Very Low
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.1189,Y,4,0.0172,0.1189,100k+,18-25,Established(3-7y),Building(2-5y),1,0,0,1,0.6533323989088432,508,High
23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.0136,N,2,0.0016,0.0136,100k+,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.015305435941905768,891,Very Low
24,172000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.1163,Y,4,0.0157,0.1163,100k+,18-25,Established(3-7y),Building(2-5y),1,0,0,0,0.11280473708510501,832,Very Low
24,183000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.1093,N,3,0.0126,0.1093,100k+,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.059744246581866105,864,Very Low
22,183000,MORTGAGE,3.0,EDUCATION,A,1000,7.49,0,0.0055,N,2,0.0004,0.0055,100k+,18-25,Early(1-3y),New(<=2y),0,0,0,0,0.03488260207147982,879,Very Low
25,182952,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.082,N,3,0.0049,0.082,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.022389704757447778,887,Very Low
23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.3378,N,4,0.0552,0.3378,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.946588829343051,332,Very High
26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.3378,Y,4,0.0517,0.3378,50-75k,26-35,Stable(7y+),Building(2-5y),1,0,0,1,0.9239479781067031,346,Very High
25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.3086,N,3,0.0225,0.3086,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.4257892080475389,645,Moderate
23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.3064,N,3,0.0348,0.3064,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.44575005163334896,633,Moderate
24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3049,N,2,0.0312,0.3049,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,1,0.24193792632664377,755,Low
24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3012,N,3,0.0335,0.3012,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.3144359631491419,711,Low
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3012,Y,3,0.0389,0.3012,75-100k,18-25,Established(3-7y),Building(2-5y),1,0,0,1,0.8171496706562682,410,Very High
24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,0.0186,0.1,100k+,18-25,Stable(7y+),Building(2-5y),1,0,0,1,0.7029958445992717,478,Very High
23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.1556,N,3,0.0117,0.1556,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.019532775797612076,888,Very Low
23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.2778,N,2,0.0464,0.2778,<25k,18-25,Early(1-3y),New(<=2y),0,0,1,0,0.938270490323362,337,Very High
22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.1458,N,4,0.0162,0.1458,<25k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.07949903327917295,852,Very Low
22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.2959,N,4,0.0541,0.2959,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.9170423552824509,350,Very High
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.2941,N,4,0.0312,0.2941,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.3974394694905244,662,Moderate
24,180000,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.0778,N,2,0.0093,0.0778,100k+,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.037404797455550635,878,Very Low
26,180000,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.0667,N,4,0.0064,0.0667,100k+,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.027207000903008025,884,Very Low
25,142800,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.07,N,4,0.0128,0.07,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.8285176299504055,403,Very High
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,13.48,1,0.4092,N,4,0.0552,0.4092,<25k,18-25,Unstable(<1y),Building(2-5y),0,1,0,0,0.9577102120904062,325,Very High
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.2874,N,3,0.0426,0.2874,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,1,0.9016613746968954,359,Very High
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.3333,Y,3,0.049,0.3333,50-75k,18-25,Unstable(<1y),Building(2-5y),1,0,0,1,0.8404953854655315,396,Very High
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.3289,N,4,0.0527,0.3289,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.9211262495800933,347,Very High
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.3776,Y,2,0.058,0.3776,50-75k,18-25,Unstable(<1y),New(<=2y),1,0,0,1,0.9389579578181986,337,Very High
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.2778,N,4,0.0305,0.2778,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,1,0.35336326618859615,688,Low
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.4133,N,2,0.0327,0.4133,<25k,18-25,Unstable(<1y),New(<=2y),0,1,0,0,0.8067761877916513,416,Very High
26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.1389,N,4,0.0153,0.1389,100k+,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.00656528720800925,896,Very Low
24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.1167,N,3,0.0134,0.1167,100k+,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.006704720973465176,896,Very Low
25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.1111,Y,4,0.0158,0.1111,100k+,18-25,Stable(7y+),Building(2-5y),1,0,0,0,0.01901657108058429,889,Very Low
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.0556,N,4,0.0044,0.0556,100k+,26-35,Unstable(<1y),Building(2-5y),0,0,0,0,0.013275218694719041,892,Very Low
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.0553,N,2,0.0062,0.0553,100k+,18-25,Early(1-3y),New(<=2y),0,0,0,0,0.038739826973734924,877,Very Low
23,15000,OWN,7.0,MEDICAL,B,4475,10.99,1,0.2983,N,4,0.0328,0.2983,<25k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.3940899698322736,664,Moderate
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.3205,Y,3,0.0523,0.3205,75-100k,18-25,Early(1-3y),Building(2-5y),1,0,0,1,0.7842659216916696,429,Very High
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.3771,Y,4,0.0676,0.3771,50-75k,18-25,Early(1-3y),Building(2-5y),1,0,0,1,0.9560686211219533,326,Very High
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.2778,N,3,0.0316,0.2778,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.40379230012720846,658,Moderate
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.3165,Y,4,0.0473,0.3165,75-100k,18-25,Stable(7y+),Building(2-5y),1,0,0,1,0.9046085845196752,357,Very High
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.2723,Y,3,0.0366,0.2723,75-100k,18-25,Established(3-7y),Building(2-5y),1,0,0,1,0.34184212176031076,695,Low
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.2717,N,3,0.0345,0.2717,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.4760022770343829,614,Moderate
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.2717,Y,4,0.0346,0.2717,75-100k,18-25,Unstable(<1y),Building(2-5y),1,0,0,1,0.2120475463880824,773,Low
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.2671,N,4,0.0406,0.2671,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.6635036529737226,502,High
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.1167,Y,3,0.0148,0.1167,<25k,18-25,Unstable(<1y),Building(2-5y),1,0,0,0,0.38807079620811324,667,Moderate
